label,title
1,956 1779 772 0 1456 621 58 0 24 1 249 2420 6
1,5 86 112 1110 447 265 46
1,258 1949 5 52 543 10 270 165 389 42
1,1950 204 2850 1 9 488 0 1988 16 301 422
0,576 143 9 177 68 0 1 1218 102
0,1 171 0 855 0 483 17 757 2220 602 772
0,0 8 75 1128 0 4 14 1979
0,0 296 155 38 0 829 119 1 58 695 0 1145
0,1 587 5 86 60 28 2836 52 964 89 0 253
1,668 2794 46 1450 2 147
1,485 7 1 46 380 369 469 2 1 584 0 2851
1,109 7 1 8 284 139 52 428 37 3 409 0 1398
1,834 376 2 0 2822 376 1020 131 2 212 82 11 19 15 834 768 1215 5 1067 2 2820 2 2821 304 981 2 981
1,680 1837 240 0 7 983 2542 16 87 4 1576 2013
1,50 1557 7 107 0 1 420 130 593 449 1807 0 107
1,444 1233 8 2487 1998 2776 1865 213
1,2242 1052 1466 1 9 1256 410 1209 2 1245 1050
1,1998 241 1850 739 2 1279 0 389 2 582 126 42 256 444 289 3
1,47 9 1122 357 6 116 1629 3
1,55 219 752 57 189 0 338 16 383 942
1,0 7 105 708 102 1 32 15
1,1226 30 18 119 132 520 7 0 15
1,2013 0 368 82 955 387 71 38
1,2026 7 17 2450 1277 0 16 13 301 2 17 0 322 2 10 21 175
0,1 29 135 151 84 0 2837 1727 256 301 46 24 18 225
0,25 929 23 79 194 283 1024 2852 286 8 736 309 68 3
0,10 270 2853 11
0,49 4 1268 180 550 301 821 596 2202 1523
0,49 53 112 42 311 0 120 122 272 2585 2854 24 18 225
0,1 59 858 1251 0 770 481
0,508 27 2 17 1231 37 404 1079 1378
0,1 848 454 13 156 1670 851 0 18 175 2855 328 0 0 57
0,795 937 55 9 22 579 338 20 2856 2 133 114 1964 141
0,418 355 1658 127 0 2375 319
1,0 131 58 933 97 55 482 35 38 950 5 58 1 2 682 176
1,143 736 0 0 237 6
1,1358 1251 2 2668 70 0 234 16 1304 1 59
1,1961 227 1136 6 200 26 189 176 273 679 1220 15
1,13 12 893 3 478 262 13 12 45 134 3
1,1 1187 266 241 0 0 1841 11 19 2 89 31
1,1 9 71 19 0 0 0 1054 136
1,50 48 0 731 421 2444 812 1882 0 1806 777 24 531 111 18
1,1811 1 1463 222 175 2 402 0 521 2 440 521 2 0 1237 22 9 1302 2564 140 20
1,412 1 3 41 146 0 1617 373
0,0 27 268 61 7 129 101 0 232 1 2 50 48 679 2020
0,38 49 53 2 1112 57 506 4 382 436 387
0,583 487 548 133 566 21 12 92 2857 1504 0 288 1374
0,1512 937 149 2826 1868 0 4
0,1 54 5 86 100 60 35
1,866 1000 7 285 0 26 307 628
1,0 129 101 16 0 74 599 1171 0 527 2700 864 1539 2416 1671 556
1,116 8 74 1833 575 1 32 1265 3 38 15
1,52 13 12 442
1,64 26 771 1279 11 4 1089 11 214 2017 0 16 0 6
1,91 106 8 92 1871 0 0 365 1497 134 346 1099 263 2685 2483 621
1,735 434 391 0
1,167 45 0 2 0 1034 3 1 9 183 0 115 3
1,0 368 1 32 3 309 368 0 2 1935 747 2021 2176 1088 309 486 95 6
1,1 1562 161 543 1246 734 253 34 142
1,91 4 14 400 1311 8 532 122 25 316 2486 474 1311 23
1,879 1409 905 52 217 529 69 150 11 44 5 86
1,749 1642 167 45 4 64 0 3
1,12 306 7 1768 341 512 105 0 11 5 36 779 238
1,1 79 0 40 257 54
1,1 113 229 301 2001 24 107 1442 2027 88
1,1 140 862 2855 908 380 369
1,50 48 8 0 1 8 232 983 17 0 141 2 395 852 1284
1,614 69 1011 185
1,1 871 105 1241 76 0
1,1 953 0 1095 29 103 2007
1,660 7 63 4 14 8 244 136 2 644 361 2 1524 357 1084
1,660 7 1 29 135 151 1492 244 1877 83 2 0 29 103 2
1,412 1 2 197 74 354 1 651 0
1,251 1059 1635 1 551
0,0 0 1222 2858 0 1223 4 273 2576 0
0,27 8 53 249 0 0 182 1239 525 2828 1562 161
0,1 2 197 52 356 446 84 105 1286 8 1045 17 0 356 3 711 0 446 105 1286 2398 11 491 122 163 3
0,5 0 2005 1420 43 267 557 51 87 4 21
0,2271 187 642 1171 0 450
0,264 683 2 146 34 142 209 296 738 4 42 2 63 241 625 8 190 893 125
0,2859 7 1 8 17 2028 34 224 436 354 1180 0 883 4 81 290 0 34 162 38 41 1252 3
0,94 160 1 64 116 0 110 76 849
0,1 416 116 541 100 74 0 259 288 521
0,63 4 14 424 8 249 273 0 164 1128
0,4 14 0 723 616 0 43 10 184 186 10 53 1492
0,359 460 2519 7 613 1880 331
0,1133 2860 1 8 1041 32 991 163 874
0,1 29 135 151 1250 249 0 2 40 2393 671 108 401
0,1 2599 10 42 87 5 86 4 21 57 306 126
0,3 208 764 1225 18 11 19 1076 1020 338 2 530 544 1773
0,94 160 1 64 1545 0 873 0 68 1207 0 177 117 210 99 198 0 68
0,0 0 21 12 391 3 869 666 1 651 0 1787 0 0 2513
0,2595 27 9 339 4 42
0,1 677 0 2029 350 99 960 0 0 144 0 2015
0,485 7 21 12 714 259 2 1554 13 45 66 2 1 29 1648 1287 2
0,2861 18 11 19 40 829 2463 0 1020 338
0,675 40 1116 483 6
0,1 29 135 208 117 210 99 135 137 349 221 277 607 256 135 151 46
0,1 677 71 0 0 769 63 0 2477 8
1,1284 2000 266 8 837 1945 2847 0 1 8 1189
1,4 0
1,246 550 460 1162 67
1,1 59 82 0 363 0 19
1,225 7 4 14 424 0 2 0 0 2 1 29 231 1130
0,1 250 4 14 2 14 424 2 255 273 263
0,78 104 0 1157 113 471 6
0,160 61 67 1247 139 325 2751
0,1 9 22 1442 2027 20 248 113 458
0,38 0 7 1 107 1442 2027 88 113 679 71 552 2862 0 546 129 101 1827 2863 672 1206 3 1018 2863 65 0 1 8 338 7 8 428 48 3 65 191 6
1,288 720 451 271 930 3
1,1 0 2616 184 1763
1,1 963 1064 347 779 172 1410 24 140 347 127 2 8 1179 2 38 1 1048 1242 154 2265 2 2030 779 172 0
1,109 24 1885 45 83 12 2029 3
1,1732 540 922 9 292 860 1963 0 7 37 231 125 271 3
0,192 980 0 738 335 1 29 9 10 1287
0,193 1592 1 56 0 6 3
0,143 1242 2521 343 934 164 4 56 759 190 0
0,1 29 135 151 1573 43 824 0 0 2 176 740
0,1928 794 458 248 4 14 4 14 424
0,72 458 73 1 54 5 86 15
0,89 31 322 1982 0 2679 2854 0 690 2 322 273 112 168 1219 406 80
0,0 11 100 44 2 5 86 2 0 88 2 0 88 2 0 88 2 2401 88 2 0 88 0 88 4 56 472 15
0,0 121 265 5 86 1063 3
0,520 11 212 82 15 15
1,109 7 52 5 1065 60 2672 2182 14 14 424 3 60 37 504 8 310 1559 994 3 162 125 27 4 14 3
1,5 86 4 111 2 4 81 85 2 21 175 69 7 8 432 311 15
1,78 104 1298 0 71 38 2 84 2561 85 1867 4 9 1542 867 25 906 34 56 472 23 6
1,5 86 277 367 9 378 0 14 2864 67
1,159 231 262 15
0,703 1498 733 4 14 117 210 99 14 424 2 1036 154
0,1 8 988 1562
0,4 84 1886 5 86 53 1570 1272 373 52 3
0,320 355 671 1424 43 178 379 780 329 4 0
0,109 7 55 158 196 767 0
0,5 86 562 35 43 58 1618 569 46
0,2865 597 0 455 236 1840 40 24 138 42 2865 673
0,71 4 14 606 484 0 2750 2 10 0 0 34 279
0,5 86 0 376 0 15
0,2 4 255 1968 0 390 863 3
0,8 453 10 37 61 2 2866 3 2730
0,322 0 4 14 982 2 5 1065 331 92 0 681
0,0 2031 2 2031 4 81 85 3
0,781 807 105 299 545 0 53 0 25 2582 23 63 8 79 8 227
0,1 197 470 77 262 76 124 103 38 3
1,1 1249 874 2 871 118 2781 2866 32
1,8 771 598 280 406 121 280
1,36 323 54 61 24 10 42 87 13 147
1,2859 1 29 135 151 409 2729 635 2 1835 0 27 202 3 1716 0 3
1,4 14 14 424 57 1481 1195 0 1258 2867
1,1 58 1935 900 264 1506 1611 1951 438 1006 737
1,2868 2032 323 123 0 2 307
1,275 46 1129 185 230 18
1,418 173 1022 586 1 9 274 401 313 26 712 1354 0
1,1771 1430 106 655 1669
0,729 1265 406 58 1 32 1171 0
0,1 9 0 7 61 2 1757 27 201 125 52 76 2479 1469 890 2 695 2410 2772 2841 4 3 9 190 0 1561 1068 6
0,1 235 884 328 437 0 747
0,1 29 135 151 84 482 433 43 508 34 691 695 0 2819 569 16 34 142
0,2727 89 31 1950 9 1 29 135 151 281 2869 691
1,381 1 0 262 76 3 2870 849 2033 3
1,2871 1484 4 28 0 909 2 1156 77 4 28 369 77 6
1,911 37 2 180 2872 1 8 34 224 436 15 564 81 922 2 593 903 564 321 569 2 251 450 0 2 0 2 359 432 51 3
1,1230 5 52 1 144 0 1189 265 839 0 227 3
1,8 1 1005 2034 948 6 6
1,55 171 901 1 17 531 228 1174 635 282 611 106 5 3
1,4 14 385 1876 0 121 2232 2808 0 0
1,116 9 470 580 18
1,990 611 74 58 251 1563 25 195 15 23
1,832 370 41 449 558 2873 37 145 95 6 118 953 6
0,33 27 268 2 129 101 0 16 71 4 0 0 0 1969 3
0,8 1 498 1717 1956 145 56 1956 145 6
0,1149 183 2 125 111 361 5 2 1 1092 78 114 1240 3
0,673 7 47 79 335 777 1552 3
0,2874 9 1 29 135 151 159 15
1,724 4 14 10 65 6
1,1996 427 433 43 10 299 1342 1507 122 1419 0 1419
1,37 1850 123 62 6 25 0 0 1384 23
1,1 2 0 10 4 0 38 35 95 2035 649 163 3 2875 3
1,690 1 9 53 605
1,323 227 11 271 0 0 6 721 2002 1257 11 6
1,2735 37 6 1821 348 780 1 29 3
1,5 1065 60 563 203 5 86 4 21 122 162
1,0 2766 2726 93 25 0 1191 23
1,1 19 11 196 47 520 44 74 0 4 255 311
0,544 917 161 246 541 168 1 2 198 2 511 31 3
0,514 168 2014 161 978 0 414 494 363 148 25 402 198 1 23
0,339 978 7 514 168 2014 161 0 363 148
0,4 28 1328 161 0
0,532 122 345
0,203 323 2868 2032 162 0 0
0,150 124 223 1903
0,1 8 877 0 161 89 511 24 0 130 618 1
0,1 46 113 1503 252 13 12 2 21 12 49
0,406 51 1598 124 4 3
1,135 151 1203 1204 312 348 0 118
1,843 1217 552 92 4 14
1,696 1 32 0 0 2086 32 8 116 309 752 1645 880 2 1835 51 1 32 6 6
1,0 95 0
1,
1,10 2240 1466 0 541 246 363 0
1,91 2403 101 16 273 0 2840 148 831 1418 1518 1016 1 417 2876 101 16 273 3
1,284 0 214
1,345 1 9 4 382 234 6
1,577 139 2 0 40 62 55 0 6
0,4 14 613 52
0,965 131 37 385 234 272 4 7 0 0
0,1 29 483 6
0,1 252 113 627
0,72 345 73 323 70 44 0 12 6
0,1106 182 44 661 72 252 33 73
0,0 7 4 255 1737 1 19 6
0,1 10 539 21 6 6
0,693 1856 637 0 0 0 18 1526 220 207 6
0,0 25 1068 9 2022 23 0 0 0
1,1 205 293 907 2370 2263 473 6
1,478 446 1496 1416 1064 4 14 424 13 12 6
1,183 333 0 6
1,291 90 938 56 2273 239 119 286 56 3 6
1,1042 1253 374 6
0,499 2 78 65 181 2857 503 11 4 6 244 8 92 150 56 1158 104 383 3
0,173 113 340 1455
0,203 22 2877 842 1947 20 5 1065 60 6
0,52 21 5 35 5 33 172 970 52 5 86 6 6
0,2472 1283 4 133 92 37 0
1,304 22 0 20 13 12 3
1,1 9 1554 4 255 2300 553 7 425
1,30 69 24 0 42 6
1,78 104 818 348 30 0 30 69 290 102 6
1,0 1 1127 57
0,274 34 1418 291 212 807 61 3 0 1435 3
0,0 103 66 2878
0,425 289 0 2 31 17 1231 781 2786 433 131 0 0 0
0,72 13 12 73 200 26 52 40
0,38 601 220 207 25 1798 23 24 644 302 577 3
0,1784 0
0,0 11 0 24 684 434
0,528 0 7 21 12 49 276 528 6
0,130 712 4 1028 345 25 778 255 23
0,1 29 158 434
1,4 255 244 0 244 1
1,118 241 107 2673 0 88 107 2830 2831 88 1317 4 235 11 6
1,275 46 2589 5 11 283 752 590 0 3
1,1 168 0 0 2104 0 9 1060 274 13 34
1,1050 79 59 477 1901 17 203 13 1 19 517 105 364 305
1,160 4 14 64 70 92 38 166 226 3
1,0 1199 178 30
1,28 1324 42 1861 452 13 12
1,840 386 1932 108 3
1,206 2023 24 1256 1257 509
1,72 694 134 2879 73 1 0 0 6 8 0
1,302 0 501 6
1,76 8 564 998
1,246 118 157 25 261 23 1169 69 419 25 315 620 23
1,435 194 166 226 167 45 2017 435 2 692 0 191 172 1046 11 3 25 2880 0 1830 23
0,1396 4 39 27 131 26 0 1059
0,230 0 2562
0,167 730 67
0,1 4 28 2 1193 1657 2 785 24 2046 1524 25 754 23
0,305 188 187 699 10 1 98 0 488 113 6
1,0 0 18 893 3
1,874 0 57 1 1041 2 269 97 0 1 8 243 2053
1,179 13 12 260 25 0 23 2 64 382 49 327 891 12 6
1,771 307 55 908 67
1,108 2229 224 1 4 81 85 6
1,0 1629 127 417 0 546 4 28 71 2036
1,358 574 255
1,1106 182 44 661 72 252 0 73
1,5 1729 255 62 0 1013 58 3
1,236 278
0,0
0,4 28 1804 0 6
0,358 208
0,489 909 446 14 424 22 0 20
0,78 674 1 2881 133 1 144 222 826 3 231 202 1008 61 246 202 4 826 1 2881 556 2 876 307 4 0 1516 62 123 3
1,47 11 721
1,239 69 2392 1394 6
1,1783 154 15 37 200 26 189 29 0 2882 68 177 94 1892 15
1,629 393 12 476 752 24 1947 10 0 0 2 0 221 2142 974 68 1977 25 1220 1427 0 0 23
1,388 2037 424 6
1,426 21 560 2016 1292 264 3
1,0 13 560 3
1,21 12 33 88 2728 121 822 892 88
1,21 724
1,426 13 560 749 1063
1,1 144 5 9 52 903 57 2752
1,10 13 156 1139 17 1551 3
1,1541 103 66 87 185 53 2 10 318 1057 372 75 27 320 469 2 31 485
1,185 21 12 800 311 914 43 0 15
1,78 1777 52 33 891 13 156 6
0,10 18 175 74 2883 488 18 12
0,289 2852 6
0,4 0 2814 32 739 203 6
0,72 5 1065 73 1108 4 28 57
0,259 490 21 12 168 505 646 100 6
0,159 248 0 2 1 8 10 21 12 70 8 315
0,78 1396 545 51 1 59 6
0,78 104 0 1157 21 12 6
0,388 1684 5 86 6
0,2791 319 10 13 2 192 1026 1338 90 10 13 156 13 12 172 45 134 3
1,998 10 13 156
1,202 21 2884 213 8 51 1012 25 181 236 23 3 181 236 58 41 213 856 312 812 236 3 799 1281 2 1281 79 1263 213 236 3 721 6
1,721 333 505 646 21 12 33 88 133 6
1,2869 691 34 1232 513 6
1,76 776 368 24 1154 501 841
1,119 529 14 98 68 961 4 28
1,1842 21 12 84 1084 1181 388
1,4 81 85 138 1796 870 37 2843 57 3
1,10 1 651 0 1019 1520 10 21 12 2 490 3
1,0 614
0,10 13 156 1156 61 3 195 15
0,74 262 0 271 111 395 6
0,1039 145 4 14 6
0,13 12 174 6
0,177 1870 51 1382 726 11 515 11 2567 0
0,13 156 49 878 475 410 144
0,22 2736 2885 2 1 71 0 37 4 81 85 3 1612 0 2 0 3 20
0,79 517 67 190 1
0,1 2280 431 4
0,1 29
0,381 0 1 2886 0 1227
0,476 1 19 17 2028 605 10 34 2 0 10 56 105 3
0,0 1 0 0 534
0,10 291 260 16 34 142
0,255 133 2038
1,0 571 512 2 0 2 0 214 2 781 29 1 0
1,0 0 21 12
1,84 0 565 345
1,0 130 1330 1192 6
1,132 162 13 12 96
0,10 2887 12 2888 565 194 291 15
0,18 175 0 68 76 1977 6
0,10 4 133 29 936 357 87 975 3
0,341 0 147 1288 1760 2030 1 9 387 19 2 249 397 374
0,34 142 649 178 1351 135 151
1,758 159 10 21 12
1,2023 253
1,109 7 18 175 93 2875 2889 0 0 0 340 1996 440 1322 0 451
1,1135 165 1036 391
1,0 146 36 0
1,333 0 40 8 356 463 6
1,2275 1985 0 1541 498 146 401 697 3
1,91 24 466 652 502 21 337 132 296 520 11
1,4 14 7 0 664 2440 1094 1238 25 544 84 23
1,21 12 49 0 6 6
0,9 1148 47 5 6 47 36 3
0,1 29 137 0 2890
0,2844 183 14 424 6
0,384 685 229 30 6
0,9 814 852 49 13 12 2 64 864 868 41 0 2255 0 0 132 709 6
0,2720 0 577 18 15
0,40 453 36 2371 278 355 1579 5 631 0 2 0 270 165 6
0,1 171 0 281 346 1083 53
0,153 74 10 21 12 1674 410 67 67
0,326 466 2073 2 542 556
0,1 171 140 492 862 0 974
0,1 174 10 4 6
0,412 1 2 1699 0
0,886 244 173 1697
0,520 0 24 2878 2 477 1538 520 5 86 3
0,129 101 1478 117 210 99 1 420 677 0 1460 769 63 0 0 8
0,1214 1183 2546 113 3 384 6
0,337 150 1 67 6
0,123 246 15 8 118 217 45 66 280 284 765 854 765 37 15
0,2575 177 68 4 314 1043 6
1,140 208 2326 1288 650 6
1,381 1221 1 144 77 37 369 314 0 595 133 0 947 37 1953 1165
1,21 12 49 0 353 25 0 23 935 99 0 56 3 1 44 204 8 21 56 1250 1273 353 3 868 1738 56 6 375 705 44 6
1,65 41 1697 238 6
1,139 295 11 24 325 6 0 6
1,1106 182 44 661 24 72 1500 995 73
1,0 4 174 2003 26 1564 78
1,278 76 955 6
1,1494 519 1060 2365 111 43 0 7 0 248 267 319 935 24 0 682
1,6 1029 0 56 616 6 25 4 14 424 23
1,304 0 6
1,2360 1227 2891
1,1 59 46 0 61 3 518
1,138 118 955 418 2525 527
1,69
0,240 11 19
0,155 38 239 613 2 0 2316 0 0 26 1756 3
0,30 0 278 3
0,1 373 52 230 35
0,2892 2893 0 257
0,1630 0 294 0 0 280 0 34 1709 3
0,2245 24 40 117 210 99 236
0,1 59 1962 672 123 62 222 0 0 77 95
0,1 32 87 198 2480 398 886
0,13 156 664 21 12 24 2884 0
1,2136 1583 127 98 92 0 1063
1,34 224 24 107 10 88 25 0 23 37 70 1112 6
1,8 236 1263 287 18 283 1089 4 6
1,188 2389 1 80 38
1,118 2018 76 1023 1281 172 577 6 72 4 39 73 2800 577 903 2 130 856 2894 1435 2 1281 2 577 144 2 90 0 577 81 102 268 3 76 139 2018 3
0,620 620 0 565 253 666 2294 1019 1479 12 426 1479 12 3
0,67
0,0 1253
0,138 49 7 1 484 522 40 2 240 2 347 3
0,192 1026 11 19 159
1,1440 229 7 2156 1 2 1887 405 53 0 285 0 0
1,1282 553 5 1243 17 0 141 753 17 0 141 486 95 1500
1,869 2036 2039
1,47 520 223 1034 4 57
1,258 4 8 1351 1449
0,275 1002 270 165 44 0 5 2 1129 18
0,78 181 90 6 37 462 196 0 8 118 41 383 3
0,78 690 1 30 2 0 2 0 4
0,1 66 1563 25 2885 23
0,899 2 396 1 1485 153 0 291 3
1,152 174 7 17 0 408 658 2 17 0 408 138 140
1,5 41 334 1708 62 10 0 65 131 6
1,78 304 1055 10 4 211 889 25 1180 49 23 6 1 19 538 6
1,994 1 300 37 108 19 6
1,51 1 32 172 139 779 6 25 153 0 0 274 977 127 178 0 887 612 4 127 340 440 23
0,1 512 306 4 2 21 57
0,94 8 1756 110 153 1 58 8 94 1824 3
0,678 360 4 255
0,205 630 1 9 322 120 419 1558 337 42
0,323 0 428 1054 227 6
0,0 1445 378 391 1 0
0,139 55 495 6
0,4 2037 0 780 162
0,1 1151 0 24 42 278 670 5 2 1714 636
0,613 1058 18
1,121 79 187 6
1,1519 0 13 12 6
1,131 0 2539 1
1,577 25 4 0 23 202 4 111 6
1,1260 2892
0,2496 163 1696 204 200 26 51 132 163 436 3
0,1496 345
0,4 81 70 333 140 61 6
0,278 827 2019 13 12
0,208 27 202 4 14 180 137 569 578 1193
0,51 152 166 364 150
0,1725 328 523 30
0,1 863
0,78 181 333 845 473 240 6
0,384 51 1069 1288 13 12 6
1,106 282 223
1,672 7 0 769 49
1,824 853 415 935 135 151 1 29 6
1,41 911 58 223 10 40 6
1,149 1838 0 329 355 2680 10 4 190 2 1 8 2012 161 92 464 1348 57 478 277 3
0,1272 1398 145 107 1 1721 88 2895 66
0,546 1733 612 1 32
0,345 7 453 125 186 4 255 2 154 1808 56 187 0 1845 15
0,4 81 664 4 39
0,592 0 2 1 882 17 494 34 224 304
0,1 2886 93 594 453 21 12 149 6
0,1238 238 24 0 857 4 255 6
0,299 124 1539 411 4 6
0,778 140 4 14 3 78 70 162 613 780 2867 6
0,21 12 1479 133 472 162 6
0,860 892 20 21 12 2 64 0 724 59 1331 10 33 20 6
0,13 12 96 2510 0
0,11 520 0 45 6
0,192 1707 1930 1914 2 989 724 480 202 918 803 502 860 95
0,10 1544 1 8 2570 468 92 712 148 492
0,483 1270 14 424 4 39
0,4 255 56 162
0,383 1 51 1637 34 142 375 6
0,153 1 80 2699 6
0,483 52 1 29 135 151 135 1473 6
1,724
1,410 2359 862 2877 56 3 2040 905 236 462 144 27 268 2 1299 2635 6
1,2883 321 558 213 6
1,13 12 25 49 23 0
1,118 239 36 323 0 869 648 16 134 6
1,41 909 30 6
1,13 0 0 1261 2818 56 224 345
1,78 104 2165 103 66 6
1,0 1 0 345 4 255 57
1,1155 2335 665 213 41 558 0
0,1 245 378 21 337 133 6
0,8 1402 2896 757 88 56 1461 3 1529 2897 2896 242 2823 69 0 3 0 8 94 1742 810 3 721 74 2041 0 242 1402 194 6
0,21 0 24 203 3
0,549 1309 0
0,321 10 21 12 2898 6 1 31 8 3
0,22 663 79 815 4 71 3 20
0,147 0 2894 440 0
0,986 11 283 2566 4 2656
0,139 325 314 2 6
0,4 1258 623 0
1,342 7 1830 368 273 76 11 5
1,781 530 10 27 160 119 4
1,0 0 162
1,2037 424
1,201 30 1917 362 0 1338 285 1199 2 40 1225 1486 1135 199 1333 1917 6
0,173 4 34 1003 56 125 35 95 84
0,140 222 45 79 645 121
0,34 1003 943 11
0,50 48 1952 2812 1 169 335 4 99 2899 2415 1047 0 4 174 3
0,306 2041 242 7 90 383 2 32 2 239 0 383 32 372 371 2 74 108 2041 3
1,678 1342 0 0 31 1 394 112 0 16 514
1,0 11 1313 6
1,1 103 395 1013 648 811 1354 1375 1994 2446 0 4 570
1,1 80 0
1,31 0 153 1 2 70 2 155 474 95 2 634 406 2009 2 107 381 1221 8 438 3 88
0,1 171 0 697 16 44 0 2 0 2020 0
0,0 0 1285 132 57 304 6
0,64 694 134 157 18 709 1940 6
0,79 2038 2900 1266 1 66 58
0,0 408 2031 2731
1,1 103 66 343 484 10 2901 164 16 362 114 0 851 1079
1,1 9 343 0 0 2901 164 16 362 580
1,1 9 2015 72 0 73 24 0 0 673 0 41 154 3
1,94 118 157 2149 295 21 12 6
1,118 489 568 0 527 8 6
1,79 278 0 11 271 300
1,13 156 688
1,482 27 572 2 60 2853 212 276 3 31 2 123 1067 15
1,724 4 255 1433 0 3 6
1,188 475 1195 2467 1 29 316 1203 1204 6
1,200 26 51 1550 457 1349 715 4 14
1,25 917 23 181 191 30 6
1,1 158 528 44 0
1,2887 0 1569 488 185 18 12 147 12 6
1,1444 13 0 3 146 140 10 84 754 911 84 6
0,1 594 0 184 508 0 2 2902 41 723 0 3
0,139 1810 2016 6
0,109 7 72 594 73 21 12 49 2898 180 1 19 261 2 2707 330 286 0 1802 0 1536 2 719 1138 1496 314 224 392 3
0,1 59 190 2903 0 372 0 479 25 523 2903 23
0,1844 348 222 45 2 27 8 826 3 310 797 127 32 172 1 32 356 6
0,103 66 2 45 66 1555 200 26 0 777 1552 2 573 0 960
0,1 98 160 296 8 612 2399
0,1 59 25 0 23 52 15
0,1251 366 708 477 0 1 80 17 804 3
0,475 460 1934 67
1,1106 182 44 661 24 72 2270 260 73
1,2218 0 213
1,1 9 0 1259 0 0 171 216 9 296 1558 232
1,1 1242 1651 0 17 0 141 0 1628 205 133
1,0 1511 1621 30 6
1,1101 0 1
1,0 168 1158 1513 23 23 23 23 730 6
1,109 7 1 9 0 555 0 2873 2 0 1058 41 300 3
1,860 1347 697 184 4 2 876 682 3
1,1 9 2904 2762 2763 0 350 9 0 570 16 649 205
1,30 34 34 142 0 414 1302
1,1192 21 12 9 1561 2905 26 590 56 9 1561 2905 6
1,345 1047 1270 0 4 1 19
1,21 278
1,21 12 33 891 56 0
0,176 30 662 657 6 6 6 6 6 6 6
0,384 0 448 2906 1019 222 0 448 146 65 6
0,139 495 236 2195
0,4 14 337 34 133 159 24 0 0
0,1069 2506 671 10 147 2 93 1953 911 65 3
0,2042 0
0,2025 1176 34 1517 43 107 0 253 88 3 782 1671 3 81 102 202 4 211 3 6 686 0 6
0,1 114 136 2394 908 4 172 778 0
0,78 1389 2 2171 578 133
0,384 74 0 172 127 6
0,110 1774 56 4 14 0 146 255 6
0,350 7 2907 2839 1 64 2902
0,21 1544 13 4 2 51 21 0 896 6
0,45 134 483
0,13 156 49 13 12 6
0,0 345
0,37 1425 0 1156 77 0
0,1314 1318 5 58 6
0,658 219 1 59 2262 313 26 516 0
0,51 1 158 55 158 2897 1723 67
1,0 437 10 5 1289 7 1049 98 2 654 166 226 2 1 235 2 117 210 99 0
1,4 211 185 6
1,291 49 385 24 2754 6
1,138 142 0 11 4 21
1,1 94 140 0 6 80 504 1041 6
1,103 66 1484 2 59 17 0 4 14 58 224 6
1,764 17 0 209 552 13 12 9 0 2574 312 1718 0
1,222 1937 1019 2298
1,111 2019 13 12 2 212 65 8 15 2257 773 2 0 2 2045 702 388 2 433 2888 3 51 864 0 1762 668 2908 716 2 0 0 15
1,307 609 113 639 229 838 8 884 838 18 4
0,198 528 9 4 14 345 1061 2688 3
0,1 942 447 265 2600
0,1 374 116 57 830 832 340 265 189 920 145
0,455 4 265 374 116 830 242 527 1058 2787 920
0,1 265 374 116 110 0 4 18 172 1713
1,136 626 559 13 12 8 107 1451 608 88 1469 24 1946 68
1,1417 267 11 912 63 863 2909 8 491 816 61
1,307 2318 447 265 447 1210 1773 15
1,94 195 139 612 15
1,1 2211 9 10 11 1997 0 1539
1,770 0 0 9 2290 0 1458 686 1753 330 114 1314 2910 300 53 1486 206 1878 2911 497 3
1,4 2106 3
1,0 89 7 206 626 22 1878 2911 497 37 67 189 37 9 385 26 51 206 436 20
1,0 171 0 279 266 169 176 1907 157 148 9 40 53
1,1 1484 266 8 1865 40
0,333 187 981 573 0 3 183 6
0,475 273 108 538 147 6 25 0 2893 23
0,160 453 4 14 8 675 822 255
0,312 2208 1 0 15
0,428 30 133 3
1,212 1455 45 0 1394 3
1,200 26 239 2895 66 4 39
1,1900 2792 7 9 1 114 933 308 0 995 43 27
1,1127 979 0 187 6
1,883 1 0 63 1359 8 2703 3
1,1016 1 0 942 0 0 1482 1 235 5 86 0 1300 1082
1,2912 332 6
1,306 1055 168 147 6
1,1 4 185 24 0 121 5 327 190 270 165
1,2234 345 1 29
0,371 405 93 146 928 608 369 6
0,0 0 266 0 0 3 1230 725 15 15 15
0,10 1 4 211 69 58 112 190 120 122 44
0,1874 21 483 348 0 936
0,1 13 156 49 159 2670 248 182 1062
0,71 38 2 544 0 1 80 146 274
0,1326 909 804 95 1064 0 6
0,2913 318 299 124 856 2121 2914 671 1 2637 3
0,2913 318 299 124 856 856 2914 0 3
0,245 265 1046 13 1433 37 145 6
1,0 0
1,2040 0 150 876 123 10 65 879 3 305 634 1090 10 156 2563 69 87 75 102 3
1,1 199 0 300 0 0 8 139 269
1,1 147 12 49 159 248 182 1062
1,21 2906 1308 613 162
0,906 1 0 1831 3 31 790 1 19 3
0,10 11 116 2033 0 741 154 713 2550 590
0,830 280 4 39 189 1730 294 1627
0,71 1 29 70 483 6
0,0
1,350 9 363 0 1521 2336 0 1 1030 0 5 1065
1,79 527 0 181 243 1 25 2899 4 23 199 2879 3 525 15
1,1292 4 57 1457 17 1420 40 356 49 2 10 97 92
1,1170 213 11 19 6
1,1323 2915 2698 2916 1564 0 250 2 0 15 2559 0 523 924 125 137 186 3
0,8 2005 557 133 1 29 6
0,79 278
0,1 250 225
0,110 70 41 2597 6
0,10 30 6
